player_name,date,league_name,team_name,opponent_name,position,euro_score,prev_mean_euro_score,prev_mean_goals,prev_mean_assists,prev_median_min,prev_starter_rate,is_friendlies,team_rank,team_total_points,opponent_rank,opponent_total_points,fifa_rank_diff,fifa_points_diff
Eden Hazard,2019-11-16,European Championship Qualifiers,Belgium,Russia,M,19.0,10.0,0.4166666666666667,0.5,90.0,1.0,False,1.0,1755.0,37.0,1474.0,-36.0,281.0
Eden Hazard,2019-11-19,European Championship Qualifiers,Belgium,Cyprus,M,9.0,10.692307692307692,0.5384615384615384,0.5384615384615384,90.0,1.0,False,1.0,1755.0,93.0,1263.0,-92.0,492.0
Edimilson Fernandes,2018-10-12,UEFA Nations League,Switzerland,Belgium,M,1.0,1.0,0.0,0.0,24.0,0.0,False,8.0,1598.0,1.0,1729.0,7.0,-131.0
Edimilson Fernandes,2018-10-15,UEFA Nations League,Switzerland,Iceland,M,1.0,1.0,0.0,0.0,15.5,0.0,False,8.0,1598.0,36.0,1461.0,-28.0,137.0
Edimilson Fernandes,2018-11-14,International Friendlies,Switzerland,Qatar,M,4.0,1.0,0.0,0.0,21.0,0.0,True,8.0,1598.0,96.0,1248.0,-88.0,350.0
Edimilson Fernandes,2018-11-18,UEFA Nations League,Switzerland,Belgium,M,9.0,1.75,0.0,0.0,22.5,0.0,False,8.0,1598.0,1.0,1733.0,7.0,-135.0
Edimilson Fernandes,2019-06-05,UEFA Nations League,Switzerland,Portugal,M,1.0,3.2,0.0,0.2,24.0,0.2,False,8.0,1604.0,7.0,1607.0,1.0,-3.0
Edimilson Fernandes,2019-06-09,UEFA Nations League,Switzerland,England,M,4.0,2.8333333333333335,0.0,0.16666666666666666,22.5,0.16666666666666666,False,8.0,1604.0,4.0,1647.0,4.0,-43.0
Edimilson Fernandes,2019-09-05,European Championship Qualifiers,Switzerland,Republic of Ireland,M,1.0,3.0,0.0,0.14285714285714285,24.0,0.2857142857142857,False,11.0,1605.0,32.0,1489.0,-21.0,116.0
Edimilson Fernandes,2019-09-08,European Championship Qualifiers,Switzerland,Gibraltar,M,7.0,2.75,0.0,0.125,22.5,0.25,False,11.0,1605.0,198.0,893.0,-187.0,712.0
Edimilson Fernandes,2019-10-15,European Championship Qualifiers,Switzerland,Republic of Ireland,M,3.0,3.2222222222222223,0.0,0.1111111111111111,24.0,0.3333333333333333,False,11.0,1604.0,28.0,1496.0,-17.0,108.0
Edimilson Fernandes,2019-11-15,European Championship Qualifiers,Switzerland,Georgia,M,7.0,3.2,0.0,0.1,34.5,0.3,False,13.0,1601.0,90.0,1274.0,-77.0,327.0
Edimilson Fernandes,2020-10-07,International Friendlies,Switzerland,Croatia,M,3.0,3.5454545454545454,0.0,0.09090909090909091,45.0,0.36363636363636365,True,15.0,1600.0,8.0,1628.0,7.0,-28.0
Edimilson Fernandes,2020-10-10,UEFA Nations League,Switzerland,Spain,M,1.0,3.5,0.0,0.08333333333333333,53.0,0.4166666666666667,False,15.0,1600.0,7.0,1642.0,8.0,-42.0
Edimilson Fernandes,2020-10-13,UEFA Nations League,Switzerland,Germany,M,1.0,3.3076923076923075,0.0,0.07692307692307693,45.0,0.38461538461538464,False,15.0,1600.0,14.0,1602.0,1.0,-2.0
Edimilson Fernandes,2020-11-11,International Friendlies,Switzerland,Belgium,M,6.0,3.142857142857143,0.0,0.07142857142857142,34.5,0.35714285714285715,True,16.0,1589.0,1.0,1765.0,15.0,-176.0
Edimilson Fernandes,2020-11-14,UEFA Nations League,Switzerland,Spain,M,3.0,3.3333333333333335,0.0,0.06666666666666667,45.0,0.4,False,16.0,1589.0,6.0,1639.0,10.0,-50.0
Edimilson Fernandes,2021-03-28,European World Cup Qualifiers,Switzerland,Lithuania,M,1.0,3.3125,0.0,0.0625,53.0,0.4375,False,16.0,1593.0,129.0,1114.0,-113.0,479.0
Edimilson Fernandes,2021-03-31,International Friendlies,Switzerland,Finland,M,6.0,3.176470588235294,0.0,0.058823529411764705,45.0,0.4117647058823529,True,16.0,1593.0,55.0,1411.0,-39.0,182.0
Eduard Sobol,2019-10-11,European Championship Qualifiers,Ukraine,Lithuania,D,5.5,0.5,0.0,0.0,2.0,0.0,False,25.0,1516.0,131.0,1094.0,-106.0,422.0
Eduard Sobol,2020-10-07,International Friendlies,Ukraine,France,D,-0.5,3.0,0.0,0.0,46.0,0.5,True,24.0,1539.0,2.0,1744.0,22.0,-205.0
Eduard Sobol,2020-10-10,UEFA Nations League,Ukraine,Germany,D,2.0,1.8333333333333333,0.0,0.0,45.0,0.3333333333333333,False,24.0,1539.0,14.0,1602.0,10.0,-63.0
Eduard Sobol,2020-10-13,UEFA Nations League,Ukraine,Spain,D,6.5,1.875,0.0,0.0,67.5,0.5,False,24.0,1539.0,7.0,1642.0,17.0,-103.0
Eduard Sobol,2020-11-14,UEFA Nations League,Ukraine,Germany,D,1.5,2.8,0.0,0.0,90.0,0.6,False,23.0,1539.0,14.0,1607.0,9.0,-68.0
Eduard Sobol,2021-03-28,European World Cup Qualifiers,Ukraine,Finland,D,1.0,2.5833333333333335,0.0,0.0,90.0,0.6666666666666666,False,24.0,1521.0,55.0,1411.0,-31.0,110.0
Efecan Karaca,2019-06-02,International Friendlies,Turkey,Uzbekistan,M,2.0,1.0,0.0,0.0,12.0,0.0,True,39.0,1457.0,85.0,1279.0,-46.0,178.0
Efecan Karaca,2020-10-07,International Friendlies,Turkey,Germany,M,8.0,1.5,0.0,0.0,28.5,0.5,True,32.0,1485.0,14.0,1602.0,18.0,-117.0
Efecan Karaca,2020-10-11,UEFA Nations League,Turkey,Russia,M,2.0,3.6666666666666665,0.3333333333333333,0.0,45.0,0.6666666666666666,False,32.0,1485.0,32.0,1485.0,0.0,0.0
Efecan Karaca,2020-11-11,International Friendlies,Turkey,Croatia,M,1.0,3.25,0.25,0.0,45.0,0.75,True,33.0,1486.0,9.0,1634.0,24.0,-148.0
Egzon Bejtulai,2018-09-09,UEFA Nations League,North Macedonia,Armenia,D,7.0,1.0,0.0,0.0,5.0,0.0,False,,,,,,
Egzon Bejtulai,2018-10-13,UEFA Nations League,North Macedonia,Liechtenstein,D,3.0,4.0,0.0,0.0,47.5,0.5,False,68.0,1344.0,178.0,947.0,-110.0,397.0
Egzon Bejtulai,2018-11-16,UEFA Nations League,North Macedonia,Liechtenstein,D,6.5,3.6666666666666665,0.0,0.0,77.0,0.6666666666666666,False,68.0,1338.0,182.0,936.0,-114.0,402.0
Egzon Bejtulai,2018-11-19,UEFA Nations League,North Macedonia,Gibraltar,D,7.0,4.375,0.0,0.0,83.5,0.75,False,68.0,1338.0,190.0,911.0,-122.0,427.0
Egzon Bejtulai,2019-03-24,European Championship Qualifiers,North Macedonia,Slovenia,D,0.5,4.9,0.0,0.0,90.0,0.8,False,71.0,1343.0,63.0,1369.0,8.0,-26.0
Egzon Bejtulai,2019-06-07,European Championship Qualifiers,North Macedonia,Poland,D,2.5,4.166666666666667,0.0,0.0,90.0,0.8333333333333334,False,68.0,1350.0,20.0,1535.0,48.0,-185.0
Egzon Bejtulai,2019-06-10,European Championship Qualifiers,North Macedonia,Austria,D,-0.5,3.9285714285714284,0.0,0.0,90.0,0.8571428571428571,False,68.0,1350.0,34.0,1479.0,34.0,-129.0
Egzon Bejtulai,2019-09-05,European Championship Qualifiers,North Macedonia,Israel,D,2.5,3.375,0.0,0.0,90.0,0.875,False,71.0,1333.0,84.0,1286.0,-13.0,47.0
Egzon Bejtulai,2019-09-09,European Championship Qualifiers,North Macedonia,Latvia,D,5.5,3.2777777777777777,0.0,0.0,90.0,0.8888888888888888,False,71.0,1333.0,134.0,1086.0,-63.0,247.0
Egzon Bejtulai,2019-10-13,European Championship Qualifiers,North Macedonia,Poland,D,2.0,3.5,0.0,0.0,90.0,0.9,False,69.0,1339.0,22.0,1532.0,47.0,-193.0
Egzon Bejtulai,2020-09-08,UEFA Nations League,North Macedonia,Georgia,D,1.0,3.3636363636363638,0.0,0.0,90.0,0.9090909090909091,False,68.0,1347.0,91.0,1267.0,-23.0,80.0
Egzon Bejtulai,2020-10-08,European Championship Qualifiers,North Macedonia,Kosovo,D,0.5,3.1666666666666665,0.0,0.0,90.0,0.8333333333333334,False,66.0,1351.0,116.0,1167.0,-50.0,184.0
Egzon Bejtulai,2020-11-12,European Championship Qualifiers,North Macedonia,Georgia,D,6.0,2.9615384615384617,0.0,0.0,90.0,0.8461538461538461,False,65.0,1356.0,86.0,1287.0,-21.0,69.0
Egzon Bejtulai,2020-11-15,UEFA Nations League,North Macedonia,Estonia,D,3.0,3.1785714285714284,0.0,0.0,90.0,0.8571428571428571,False,65.0,1356.0,109.0,1185.0,-44.0,171.0
Egzon Bejtulai,2020-11-18,UEFA Nations League,North Macedonia,Armenia,D,3.0,3.1666666666666665,0.0,0.0,90.0,0.8666666666666667,False,65.0,1356.0,101.0,1215.0,-36.0,141.0
Egzon Bejtulai,2021-03-25,European World Cup Qualifiers,North Macedonia,Romania,D,2.0,3.15625,0.0,0.0,90.0,0.875,False,65.0,1362.0,37.0,1466.0,28.0,-104.0
Egzon Bejtulai,2021-03-28,European World Cup Qualifiers,North Macedonia,Liechtenstein,D,1.0,3.088235294117647,0.0,0.0,90.0,0.8823529411764706,False,65.0,1362.0,181.0,924.0,-116.0,438.0
Egzon Bejtulai,2021-03-31,European World Cup Qualifiers,North Macedonia,Germany,D,0.5,2.9722222222222223,0.0,0.0,90.0,0.8333333333333334,False,65.0,1362.0,13.0,1610.0,52.0,-248.0
Eljif Elmas,2018-09-09,UEFA Nations League,North Macedonia,Armenia,M,7.0,1.0,0.0,0.0,21.0,0.0,False,,,,,,
Eljif Elmas,2018-10-13,UEFA Nations League,North Macedonia,Liechtenstein,M,6.0,4.0,0.0,0.0,55.5,0.5,False,68.0,1344.0,178.0,947.0,-110.0,397.0
Eljif Elmas,2018-10-16,UEFA Nations League,North Macedonia,Armenia,M,-2.0,4.666666666666667,0.0,0.0,90.0,0.6666666666666666,False,68.0,1344.0,100.0,1225.0,-32.0,119.0
Eljif Elmas,2018-11-19,UEFA Nations League,North Macedonia,Gibraltar,M,7.0,3.0,0.0,0.0,60.5,0.5,False,68.0,1338.0,190.0,911.0,-122.0,427.0
Eljif Elmas,2019-03-21,European Championship Qualifiers,North Macedonia,Latvia,M,12.0,3.8,0.0,0.0,73.0,0.6,False,71.0,1343.0,131.0,1112.0,-60.0,231.0
Eljif Elmas,2019-03-24,European Championship Qualifiers,North Macedonia,Slovenia,M,6.0,5.166666666666667,0.3333333333333333,0.0,70.0,0.5,False,71.0,1343.0,63.0,1369.0,8.0,-26.0
Eljif Elmas,2019-06-07,European Championship Qualifiers,North Macedonia,Poland,M,3.0,5.285714285714286,0.2857142857142857,0.0,73.0,0.5714285714285714,False,68.0,1350.0,20.0,1535.0,48.0,-185.0
Eljif Elmas,2019-06-10,European Championship Qualifiers,North Macedonia,Austria,M,1.0,5.0,0.25,0.0,81.5,0.625,False,68.0,1350.0,34.0,1479.0,34.0,-129.0
Eljif Elmas,2019-09-05,European Championship Qualifiers,North Macedonia,Israel,M,3.0,4.555555555555555,0.2222222222222222,0.0,73.0,0.6666666666666666,False,71.0,1333.0,84.0,1286.0,-13.0,47.0
Eljif Elmas,2019-09-09,European Championship Qualifiers,North Macedonia,Latvia,M,10.0,4.4,0.2,0.0,81.5,0.7,False,71.0,1333.0,134.0,1086.0,-63.0,247.0
Eljif Elmas,2019-10-10,European Championship Qualifiers,North Macedonia,Slovenia,M,13.0,4.909090909090909,0.18181818181818182,0.09090909090909091,88.0,0.7272727272727273,False,69.0,1339.0,58.0,1390.0,11.0,-51.0
Eljif Elmas,2019-10-13,European Championship Qualifiers,North Macedonia,Poland,M,6.0,5.583333333333333,0.3333333333333333,0.08333333333333333,89.0,0.75,False,69.0,1339.0,22.0,1532.0,47.0,-193.0
Eljif Elmas,2019-11-16,European Championship Qualifiers,North Macedonia,Austria,M,6.0,5.615384615384615,0.3076923076923077,0.07692307692307693,90.0,0.7692307692307693,False,68.0,1344.0,25.0,1520.0,43.0,-176.0
Eljif Elmas,2019-11-19,European Championship Qualifiers,North Macedonia,Israel,M,7.0,5.642857142857143,0.2857142857142857,0.07142857142857142,90.0,0.7857142857142857,False,68.0,1344.0,89.0,1278.0,-21.0,66.0
Eljif Elmas,2020-09-05,UEFA Nations League,North Macedonia,Armenia,M,3.0,5.733333333333333,0.26666666666666666,0.06666666666666667,90.0,0.8,False,68.0,1347.0,102.0,1213.0,-34.0,134.0
Eljif Elmas,2020-09-08,UEFA Nations League,North Macedonia,Georgia,M,6.0,5.5625,0.25,0.0625,90.0,0.8125,False,68.0,1347.0,91.0,1267.0,-23.0,80.0
Eljif Elmas,2020-11-12,European Championship Qualifiers,North Macedonia,Georgia,M,4.0,5.588235294117647,0.23529411764705882,0.058823529411764705,90.0,0.8235294117647058,False,65.0,1356.0,86.0,1287.0,-21.0,69.0
Eljif Elmas,2020-11-15,UEFA Nations League,North Macedonia,Estonia,M,5.0,5.5,0.2222222222222222,0.05555555555555555,90.0,0.8333333333333334,False,65.0,1356.0,109.0,1185.0,-44.0,171.0
Eljif Elmas,2021-03-25,European World Cup Qualifiers,North Macedonia,Romania,M,6.0,5.473684210526316,0.21052631578947367,0.10526315789473684,90.0,0.8421052631578947,False,65.0,1362.0,37.0,1466.0,28.0,-104.0
Eljif Elmas,2021-03-28,European World Cup Qualifiers,North Macedonia,Liechtenstein,M,12.0,5.5,0.2,0.1,90.0,0.85,False,65.0,1362.0,181.0,924.0,-116.0,438.0
Eljif Elmas,2021-03-31,European World Cup Qualifiers,North Macedonia,Germany,M,7.0,5.809523809523809,0.23809523809523808,0.09523809523809523,90.0,0.8571428571428571,False,65.0,1362.0,13.0,1610.0,52.0,-248.0
Emil Forsberg,2019-03-23,European Championship Qualifiers,Sweden,Romania,M,6.0,4.0,0.0,0.0,90.0,1.0,False,14.0,1560.0,25.0,1501.0,-11.0,59.0
Emil Forsberg,2019-06-07,European Championship Qualifiers,Sweden,Malta,M,7.0,5.0,0.0,0.0,79.0,1.0,False,14.0,1567.0,180.0,943.0,-166.0,624.0
Emil Forsberg,2019-06-10,European Championship Qualifiers,Sweden,Spain,M,3.0,5.666666666666667,0.0,0.0,90.0,1.0,False,14.0,1567.0,9.0,1601.0,5.0,-34.0
Emil Forsberg,2019-09-08,European Championship Qualifiers,Sweden,Norway,M,8.0,5.0,0.0,0.0,90.0,1.0,False,18.0,1558.0,50.0,1429.0,-32.0,129.0
Emil Forsberg,2019-10-12,European Championship Qualifiers,Sweden,Malta,M,7.0,5.6,0.2,0.0,90.0,1.0,False,18.0,1560.0,179.0,933.0,-161.0,627.0
Emil Forsberg,2019-10-15,European Championship Qualifiers,Sweden,Spain,M,3.0,5.833333333333333,0.16666666666666666,0.0,90.0,1.0,False,18.0,1560.0,7.0,1631.0,11.0,-71.0
Emil Forsberg,2019-11-15,European Championship Qualifiers,Sweden,Romania,M,10.0,5.428571428571429,0.14285714285714285,0.0,90.0,1.0,False,18.0,1563.0,29.0,1495.0,-11.0,68.0
Emil Forsberg,2020-09-05,UEFA Nations League,Sweden,France,M,3.0,6.0,0.125,0.125,90.0,1.0,False,17.0,1579.0,2.0,1733.0,15.0,-154.0
Emil Forsberg,2020-09-08,UEFA Nations League,Sweden,Portugal,M,3.0,5.666666666666667,0.1111111111111111,0.1111111111111111,90.0,1.0,False,17.0,1579.0,7.0,1639.0,10.0,-60.0
Emil Forsberg,2020-10-11,UEFA Nations League,Sweden,Croatia,M,9.0,5.4,0.1,0.1,90.0,1.0,False,18.0,1567.0,8.0,1628.0,10.0,-61.0
Emil Forsberg,2020-11-14,UEFA Nations League,Sweden,Croatia,M,6.0,5.7272727272727275,0.09090909090909091,0.18181818181818182,90.0,1.0,False,19.0,1558.0,9.0,1634.0,10.0,-76.0
Emil Forsberg,2020-11-17,UEFA Nations League,Sweden,France,M,3.0,5.75,0.08333333333333333,0.16666666666666666,90.0,1.0,False,19.0,1558.0,2.0,1752.0,17.0,-194.0
Emil Forsberg,2021-03-25,European World Cup Qualifiers,Sweden,Georgia,M,1.0,5.538461538461538,0.07692307692307693,0.15384615384615385,90.0,1.0,False,20.0,1558.0,89.0,1267.0,-69.0,291.0
Emil Forsberg,2021-03-28,European World Cup Qualifiers,Sweden,Kosovo,M,7.0,5.214285714285714,0.07142857142857142,0.14285714285714285,90.0,0.9285714285714286,False,20.0,1558.0,117.0,1155.0,-97.0,403.0
Emil Krafth,2018-09-10,UEFA Nations League,Sweden,Turkey,D,0.0,0.5,0.0,0.0,90.0,1.0,False,,,,,,
Emil Krafth,2018-10-16,International Friendlies,Sweden,Slovakia,D,2.5,0.25,0.0,0.0,50.5,0.5,True,15.0,1550.0,26.0,1491.0,-11.0,59.0
Emil Krafth,2019-03-23,European Championship Qualifiers,Sweden,Romania,D,0.5,1.0,0.0,0.0,90.0,0.6666666666666666,False,14.0,1560.0,25.0,1501.0,-11.0,59.0
Emil Krafth,2019-03-26,European Championship Qualifiers,Sweden,Norway,D,1.5,0.875,0.0,0.0,78.0,0.5,False,14.0,1560.0,48.0,1425.0,-34.0,135.0
Emil Krafth,2019-09-05,European Championship Qualifiers,Sweden,Faroe Islands,D,1.0,1.0,0.0,0.0,90.0,0.6,False,18.0,1558.0,108.0,1200.0,-90.0,358.0
Emil Krafth,2020-09-08,UEFA Nations League,Sweden,Portugal,D,1.5,1.0,0.0,0.0,78.0,0.5,False,17.0,1579.0,7.0,1639.0,10.0,-60.0
Emil Krafth,2020-10-08,International Friendlies,Sweden,Russia,D,1.5,1.0714285714285714,0.0,0.0,90.0,0.5714285714285714,True,18.0,1567.0,32.0,1485.0,-14.0,82.0
Emil Krafth,2020-11-17,UEFA Nations League,Sweden,France,D,1.0,1.125,0.0,0.0,78.0,0.625,False,19.0,1558.0,2.0,1752.0,17.0,-194.0
Emil Krafth,2021-03-25,European World Cup Qualifiers,Sweden,Georgia,D,1.0,1.1111111111111112,0.0,0.0,66.0,0.5555555555555556,False,20.0,1558.0,89.0,1267.0,-69.0,291.0
Emil Krafth,2021-03-31,International Friendlies,Sweden,Estonia,D,6.5,1.1,0.0,0.0,55.5,0.5,True,20.0,1558.0,108.0,1180.0,-88.0,378.0
Emre Can,2019-09-09,European Championship Qualifiers,Germany,Northern Ireland,M,1.0,2.0,0.0,0.0,57.0,1.0,False,15.0,1582.0,29.0,1496.0,-14.0,86.0
Emre Can,2019-10-09,International Friendlies,Germany,Argentina,M,6.0,1.5,0.0,0.0,31.0,0.5,True,16.0,1580.0,10.0,1614.0,6.0,-34.0
Emre Can,2019-10-13,European Championship Qualifiers,Germany,Estonia,M,-1.0,3.0,0.0,0.0,57.0,0.6666666666666666,False,16.0,1580.0,102.0,1212.0,-86.0,368.0
Emre Can,2019-11-19,European Championship Qualifiers,Germany,Northern Ireland,M,6.0,2.0,0.0,0.0,35.5,0.75,False,16.0,1586.0,34.0,1483.0,-18.0,103.0
Emre Can,2020-09-03,UEFA Nations League,Germany,Spain,M,6.0,2.8,0.0,0.0,57.0,0.8,False,15.0,1602.0,8.0,1636.0,7.0,-34.0
Emre Can,2020-09-06,UEFA Nations League,Germany,Switzerland,M,1.0,3.3333333333333335,0.0,0.0,73.5,0.8333333333333334,False,15.0,1602.0,12.0,1608.0,3.0,-6.0
Emre Can,2020-10-07,International Friendlies,Germany,Turkey,M,5.0,3.0,0.0,0.0,57.0,0.7142857142857143,True,14.0,1602.0,32.0,1485.0,-18.0,117.0
Emre Can,2020-10-10,UEFA Nations League,Germany,Ukraine,M,1.0,3.25,0.0,0.0,73.5,0.75,False,14.0,1602.0,24.0,1539.0,-10.0,63.0
Emre Can,2020-10-13,UEFA Nations League,Germany,Switzerland,M,1.0,3.0,0.0,0.0,57.0,0.6666666666666666,False,14.0,1602.0,15.0,1600.0,-1.0,2.0
Emre Can,2021-03-25,European World Cup Qualifiers,Germany,Iceland,M,7.0,2.8,0.0,0.0,35.5,0.6,False,13.0,1610.0,46.0,1438.0,-33.0,172.0
Emre Can,2021-03-28,European World Cup Qualifiers,Germany,Romania,M,7.0,3.1818181818181817,0.0,0.0,57.0,0.6363636363636364,False,13.0,1610.0,37.0,1466.0,-24.0,144.0
Emre Can,2021-03-31,European World Cup Qualifiers,Germany,North Macedonia,D,0.5,3.5,0.0,0.0,73.5,0.6666666666666666,False,13.0,1610.0,65.0,1362.0,-52.0,248.0
Endre Botka,2020-10-11,UEFA Nations League,Hungary,Serbia,D,5.5,1.0,0.0,0.0,8.0,0.0,False,52.0,1418.0,31.0,1486.0,21.0,-68.0
Endre Botka,2020-10-14,UEFA Nations League,Hungary,Russia,D,5.0,3.25,0.0,0.0,49.0,0.5,False,52.0,1418.0,32.0,1485.0,20.0,-67.0
Endre Botka,2020-11-12,European Championship Qualifiers,Hungary,Iceland,D,3.0,3.8333333333333335,0.0,0.0,90.0,0.6666666666666666,False,47.0,1439.0,39.0,1461.0,8.0,-22.0
Endre Botka,2020-11-15,UEFA Nations League,Hungary,Serbia,D,1.5,3.625,0.0,0.0,90.0,0.75,False,47.0,1439.0,30.0,1489.0,17.0,-50.0
Endre Botka,2020-11-18,UEFA Nations League,Hungary,Turkey,D,1.0,3.2,0.0,0.0,90.0,0.8,False,47.0,1439.0,33.0,1486.0,14.0,-47.0
Endre Botka,2021-03-28,European World Cup Qualifiers,Hungary,San Marino,D,8.5,2.8333333333333335,0.0,0.0,90.0,0.6666666666666666,False,40.0,1460.0,210.0,810.0,-170.0,650.0
Enes Ünal,2018-11-20,International Friendlies,Turkey,Ukraine,F,2.5,2.5,0.0,0.0,45.0,1.0,True,38.0,1449.0,27.0,1490.0,11.0,-41.0
Enes Ünal,2019-06-02,International Friendlies,Turkey,Uzbekistan,F,5.0,2.5,0.0,0.0,45.0,1.0,True,39.0,1457.0,85.0,1279.0,-46.0,178.0
Enes Ünal,2019-11-17,European Championship Qualifiers,Turkey,Andorra,F,14.5,3.3333333333333335,0.0,0.0,45.0,1.0,False,32.0,1490.0,136.0,1080.0,-104.0,410.0
Enes Ünal,2020-09-06,UEFA Nations League,Turkey,Serbia,F,4.5,6.125,0.5,0.0,55.5,1.0,False,29.0,1494.0,29.0,1494.0,0.0,0.0
Enes Ünal,2020-10-07,International Friendlies,Turkey,Germany,F,3.0,5.8,0.4,0.0,66.0,1.0,True,32.0,1485.0,14.0,1602.0,18.0,-117.0
Enes Ünal,2020-10-11,UEFA Nations League,Turkey,Russia,F,1.0,5.333333333333333,0.3333333333333333,0.0,72.0,1.0,False,32.0,1485.0,32.0,1485.0,0.0,0.0
Enes Ünal,2020-11-11,International Friendlies,Turkey,Croatia,F,1.5,4.714285714285714,0.2857142857142857,0.0,66.0,0.8571428571428571,True,33.0,1486.0,9.0,1634.0,24.0,-148.0
Enes Ünal,2021-03-24,European World Cup Qualifiers,Turkey,Netherlands,F,3.0,4.3125,0.25,0.0,55.5,0.75,False,32.0,1487.0,14.0,1609.0,18.0,-122.0
Enes Ünal,2021-03-27,European World Cup Qualifiers,Turkey,Norway,F,1.5,4.166666666666667,0.2222222222222222,0.0,45.0,0.6666666666666666,False,32.0,1487.0,44.0,1450.0,-12.0,37.0
Enes Ünal,2021-03-30,European World Cup Qualifiers,Turkey,Latvia,F,0.0,3.9,0.2,0.0,45.0,0.6,False,32.0,1487.0,136.0,1082.0,-104.0,405.0
Enis Bardhi,2018-09-09,UEFA Nations League,North Macedonia,Armenia,M,4.0,7.0,0.0,0.0,85.0,1.0,False,,,,,,
Enis Bardhi,2018-10-13,UEFA Nations League,North Macedonia,Liechtenstein,M,6.0,5.5,0.0,0.0,79.5,1.0,False,68.0,1344.0,178.0,947.0,-110.0,397.0
Enis Bardhi,2018-10-16,UEFA Nations League,North Macedonia,Armenia,M,3.0,5.666666666666667,0.0,0.0,85.0,1.0,False,68.0,1344.0,100.0,1225.0,-32.0,119.0
Enis Bardhi,2018-11-16,UEFA Nations League,North Macedonia,Liechtenstein,M,12.0,5.0,0.0,0.0,79.5,1.0,False,68.0,1338.0,182.0,936.0,-114.0,402.0
Enis Bardhi,2018-11-19,UEFA Nations League,North Macedonia,Gibraltar,M,12.0,6.4,0.2,0.0,85.0,1.0,False,68.0,1338.0,190.0,911.0,-122.0,427.0
Enis Bardhi,2019-03-21,European Championship Qualifiers,North Macedonia,Latvia,M,6.0,7.333333333333333,0.3333333333333333,0.0,87.5,1.0,False,71.0,1343.0,131.0,1112.0,-60.0,231.0
Enis Bardhi,2019-03-24,European Championship Qualifiers,North Macedonia,Slovenia,M,8.0,7.142857142857143,0.2857142857142857,0.0,90.0,1.0,False,71.0,1343.0,63.0,1369.0,8.0,-26.0
Enis Bardhi,2019-06-07,European Championship Qualifiers,North Macedonia,Poland,M,6.0,7.25,0.375,0.0,90.0,1.0,False,68.0,1350.0,20.0,1535.0,48.0,-185.0
Enis Bardhi,2019-06-10,European Championship Qualifiers,North Macedonia,Austria,M,5.0,7.111111111111111,0.3333333333333333,0.0,90.0,1.0,False,68.0,1350.0,34.0,1479.0,34.0,-129.0
Enis Bardhi,2019-09-05,European Championship Qualifiers,North Macedonia,Israel,M,3.0,6.9,0.3,0.0,90.0,1.0,False,71.0,1333.0,84.0,1286.0,-13.0,47.0
Enis Bardhi,2019-09-09,European Championship Qualifiers,North Macedonia,Latvia,M,11.0,6.545454545454546,0.2727272727272727,0.0,90.0,1.0,False,71.0,1333.0,134.0,1086.0,-63.0,247.0
Enis Bardhi,2019-11-16,European Championship Qualifiers,North Macedonia,Austria,M,9.0,6.916666666666667,0.3333333333333333,0.0,90.0,1.0,False,68.0,1344.0,25.0,1520.0,43.0,-176.0
Enis Bardhi,2019-11-19,European Championship Qualifiers,North Macedonia,Israel,M,6.0,7.076923076923077,0.3076923076923077,0.07692307692307693,90.0,1.0,False,68.0,1344.0,89.0,1278.0,-21.0,66.0
Enis Bardhi,2020-09-05,UEFA Nations League,North Macedonia,Armenia,M,6.0,7.0,0.2857142857142857,0.07142857142857142,90.0,1.0,False,68.0,1347.0,102.0,1213.0,-34.0,134.0
Enis Bardhi,2020-09-08,UEFA Nations League,North Macedonia,Georgia,M,5.0,6.933333333333334,0.26666666666666666,0.06666666666666667,90.0,1.0,False,68.0,1347.0,91.0,1267.0,-23.0,80.0
Enis Bardhi,2020-10-08,European Championship Qualifiers,North Macedonia,Kosovo,M,6.0,6.8125,0.25,0.0625,90.0,1.0,False,66.0,1351.0,116.0,1167.0,-50.0,184.0
Enis Bardhi,2020-10-11,UEFA Nations League,North Macedonia,Estonia,M,3.0,6.764705882352941,0.23529411764705882,0.11764705882352941,90.0,1.0,False,66.0,1351.0,108.0,1188.0,-42.0,163.0
Enis Bardhi,2021-03-25,European World Cup Qualifiers,North Macedonia,Romania,M,9.0,6.555555555555555,0.2222222222222222,0.1111111111111111,90.0,0.9444444444444444,False,65.0,1362.0,37.0,1466.0,28.0,-104.0
Enis Bardhi,2021-03-28,European World Cup Qualifiers,North Macedonia,Liechtenstein,M,10.0,6.684210526315789,0.21052631578947367,0.15789473684210525,90.0,0.9473684210526315,False,65.0,1362.0,181.0,924.0,-116.0,438.0
Enis Bardhi,2021-03-31,European World Cup Qualifiers,North Macedonia,Germany,M,6.0,6.85,0.25,0.15,90.0,0.95,False,65.0,1362.0,13.0,1610.0,52.0,-248.0
Eray Cömert,2020-10-07,International Friendlies,Switzerland,Croatia,D,2.0,1.0,0.0,0.0,25.0,0.0,True,15.0,1600.0,8.0,1628.0,7.0,-28.0
Eray Cömert,2020-11-11,International Friendlies,Switzerland,Belgium,D,1.5,1.5,0.0,0.0,57.5,0.5,True,16.0,1589.0,1.0,1765.0,15.0,-176.0
